MeterpointID,MeterNumber,PostalCode,Id,Substation
707057500017067394,048357,1610,125283,
707057500017115798,052432,1617,125291,
707057500017067387,048398,--,125292,
707057500017070165,048302,1613,125301,
707057500017115774,13848335,1617,125302,
707057500017018549,040812,1607,125313,
707057500017048942,048371,1605,125330,
707057500017111998,060550,1619,125350,
707057500017083639,048353,1615,125367,
707057500017055681,064263,1613,125379,
707057500017042049,052456,1607,125397,
707057500017083646,048331,1615,125425,
707057500017146914,041024,1633,125431,
707057500017115569,060492,1617,125440,
707057500017146884,040996,1633,125459,
707057500017108790,060497,1618,125467,
707057500017110274,040928,1617,125483,
707057500017139046,039212,1630,125494,
707057500017110281,046918,1617,125497,
707057500017144873,052457,1630,125523,
707057500017138957,042416,1630,125537,
707057500017169173,040167,1636,125552,
707057500017169159,048326,1636,125557,
707057500017231788,057932,1671,125567,
707057500017232020,040304,1671,125581,
707057500017030398,039245,1607,125594,
707057500017166028,X064573,1632,125596,
707057500017167353,056536,1636,125605,
707057500017232464,058015,1672,125628,
707057500017237995,064577,1671,125640,
707057500017238992,064268,1671,125665,
707057500017241145,057998,1672,125666,
707057500017254848,052549,1676,125667,
707057500016955357,039525,1658,125671,
707057500017241152,048370,1672,125688,
707057500017260597,048364,1676,125692,
707057500017241183,040865,1672,125706,
707057500017291683,057928,1679,125732,
707057500017286566,052396,1663,125736,
707057500017241190,056546,1672,125737,
707057500017286658,056515,1610,125744,
707057500017308398,X061956,1654,125756,
707057500017295209,040757,1605,125777,
707057500017309135,058044,1613,125779,
707057500017309326,042114,1654,125785,
707057500017309340,042557,1654,125798,
707057500017298033,060488,1632,125799,
707057500017292109,060523,1672,125801,
707057500017262799,048356,1679,125802,
707057500017292758,057933,1605,125808,
707057500017292772,039954,1607,125814,
707057500017309357,046984,1654,125819,
707057500017297098,064581,1613,125820,
707057500017262805,13848324,1679,125821,
707057500017317635,053638,1654,125822,
707057500017309364,048424,1654,125826,
707057500017027251,038887,1607,125832,
707057500017262812,055984,1679,125849,
707057500017317659,055198,1663,125852,
707057500017311305,052493,1607,125871,
707057500017262607,042682,1679,125884,
707057500017316072,057989,1666,125885,
707057500017312166,057969,1618,125904,
707057500017262591,040311,1679,125914,
707057500017284395,039213,1605,125915,
707057500017284401,039257,1605,125922,
707057500017262614,040309,1679,125929,
707057500017329416,50340023,1636,125934,
707057500017284975,041110,1633,125944,
707057500017331105,18182450,1671,125948,
707057500017331129,057463,1618,125953,
707057500017334052,055965,1608,125961,
707057500017332386,055904,1605,125969,
707057500016904638,057927,1661,125975,
707057500017337602,055192,1605,125990,
707057500017333116,044170,1658,125994,
707057500017344433,061180,1671,126000,
707057500017309371,042552,1654,126006,
707057500017352070,060551,1634,126012,
707057500017337749,044701,1654,126031,
707057500017327559,056556,1617,126032,
707057500017309760,048457,1615,126034,
707057500017343917,13913244,1663,126037,
707057500017309531,060521,1613,126044,
707057500017356214,062010,1679,126046,
707057500017309388,042559,1654,126051,
707057500017358249,062002,1607,126059,
707057500017303737,052218,1634,126073,
707057500017309616,19125856,1617,126075,
707057500017343931,053636,1663,126083,
707057500017305700,052402,1605,126086,
707057500017380561,052536,1617,126088,
707057500017307285,064579,1608,126112,
707057500017319486,057952,1618,126113,
707057500017319615,060553,1632,126118,
707057500017320215,053637,1654,126122,
707057500017364097,064645,1615,126142,
707057500017302990,13913240,1615,126151,
707057500017298309,048378,1610,126160,
707057500017360327,057922,1671,126183,
707057500017361744,062008,1654,126187,
707057500017368330,X064575,1605,126201,
707057500017367623,064636,1636,126229,
707057500017367937,X064583,1630,126237,
707057500017368323,064638,1671,126241,
707057500017381308,055996,1605,126249,
707057500017044630,059241,1605,126318,
707057500017347311,059210,1630,126425,
707057500016967428,060489,1659,126997,
707057500016926623,048361,1666,128471,
707057500017283756,045934,1661,128507,
707057500017312319,057978,1607,129705,
707057500017398979,19125852,1630,130158,
707057500017026575,042861,1607,130176,
707057500016959867,043678,1658,130288,
707057500017133747,057979,1607,130535,
707057500017033344,048402,1606,130558,
707057500017347298,055203,1605,130576,
707057500017047778,061189,1605,130577,
707057500017339248,058048,1605,130777,
707057500017290907,059230,1606,130854,
707057500017099098,058785,1617,130893,
707057500017351998,061187,1661,130908,
707057500017359055,059262,1610,130917,
707057500017002708,059278,1610,130941,
707057500016987327,15550908,1634,131279,
707057500017396227,19125855,1617,131396,
707057500016945938,15730477,1658,131420,
707057500016973795,X064580,1639,131479,
707057500017351684,057958,1618,131510,
707057500017399051,19125850,1663,131569,
707057500017041585,057980,1604,131705,
707057500016901675,053748,1661,131706,
707057500017289857,048475,1661,131712,
707057500017310827,048446,1661,131717,
707057500017323087,056411,1661,131721,
707057500017331822,058063,1618,131724,
707057500017391802,14435665,1605,131764,
707057500017390058,056310,1605,131823,
707057500017390065,13913253,1605,131843,
707057500017122628,039256,1617,132104,
707057500017399136,062015,1604,132131,
707057500017027046,042944,1607,147369,
707057500016901583,060542,1661,147375,
707057500017379503,057968,1617,147450,
707057500017043510,19125842,1605,147466,
707057500016959812,056388,1658,147577,
707057500017303157,044407,1658,147586,
707057500016959805,043709,1658,147605,
707057500017036895,059280,1606,147722,
707057500017314948,057941,1671,147731,
707057500017134713,057465,1632,147777,
707057500017298453,048341,1630,147781,
707057500017123502,039838,1605,147782,
707057500017333932,X055933,1617,147789,
707057500017298439,048358,1630,147809,
707057500017357327,X061938,1617,147815,
707057500017122383,X055939,1617,147847,
707057500017382305,12885801,1607,147849,
707057500017285453,040130,1607,147856,
707057500017036635,056530,1606,147908,
707057500017108776,13053464,1618,147945,
707057500017027152,058013,1607,148090,
707057500017270954,052226,1679,148096,
707057500017354258,X061206,1607,148128,
707057500017335011,056308,1618,148168,
707057500017001848,064261,1610,148178,
707057500017115088,057991,1617,148181,
707057500017067783,058012,1610,148203,
707057500017139022,060512,1630,148208,
707057500017242418,060510,1672,148213,
707057500017323872,056552,1632,148236,
707057500017391772,059343,1605,148305,
707057500017389618,059337,1671,148338,
707057500016917584,19125839,1664,148344,
707057500017231832,13848332,1671,148394,
707057500017226883,19605190,1692,148410,
707057500017381285,052444,1664,148431,
707057500017122543,047087,1617,148435,
707057500017378766,055999,1618,148463,
707057500017071452,064578,1614,148464,
707057500017287921,055923,1671,148470,
707057500017399600,19125841,1614,148472,
,0,--,148518,
,1,--,148520,
,2,--,148522,
,3,--,148523,
,4,--,148524,
707057500016919182,058031,1664,148590,
707057500017398627,19125849,1679,148602,
707057500017122819,058028,1617,148743,
707057500016987921,048311,1634,148905,
707057500017051584,027991,1613,149108,
707057500017144842,057990,1630,149163,
707057500017109377,048488,1618,149267,
707057500017285279,039397,1618,149278,
707057500017352001,061186,1661,149349,
707057500017328235,055953,1607,149375,
707057500017345157,060570,1666,149376,
707057500017364530,064602,1671,149383,
707057500017307278,058007,1608,149394,
707057500017122826,039831,1617,149399,
707057500016918932,064251,1664,149409,
707057500017023420,048336,1606,149414,
707057500017344389,060567,1655,149437,
707057500017344426,060575,1639,149442,
707057500017026193,042940,1607,149443,
707057500017345133,060572,1663,149447,
707057500017260061,064265,1676,149465,
707057500017306974,048521,1679,149476,
707057500017306981,044576,1679,149493,
707057500017306998,039948,1679,149502,
707057500017031623,039361,1607,149521,
707057500017335073,057963,1630,149525,
707057500017123519,048491,1605,149527,
707057500017334984,059209,1658,149532,
707057500017304604,051075,1607,149652,
707057500017347274,057957,1630,149663,
707057500017328419,057481,1618,149696,
707057500017001886,044370,1610,149756,
707057500017355613,059205,1607,149768,
707057500017002074,044369,1610,149776,
707057500017087309,040807,1615,149778,
707057500017351547,059306,1610,149785,
707057500017289444,055961,1664,149803,
707057500017329492,057472,1661,149823,
707057500017185296,18294772,1684,149867,
707057500017030909,052497,1607,149885,
707057500017380363,064634,1607,149999,
707057500016904560,039426,1661,150070,
707057500017398269,18294823,1684,150117,
707057500017217140,17726008,1680,150129,
707057500017384064,19125843,1618,150141,
707057500017195189,19605161,1684,150144,
707057500017220966,19605151,1680,150155,
707057500017043015,19125845,1605,150156,
707057500017211049,19605189,1680,150157,
707057500017399891,19125848,1617,150315,
707057500017345645,17726070,1680,150316,
707057500017399518,19125840,1658,150319,
707057500017108684,19125837,1618,150372,
707057500017031777,039259,1607,150457,
707057500017191310,18294634,1684,150504,
707057500017289574,041085,1617,150578,
707057500017379336,11993948,1617,150653,
707057500017097162,16044638,1604,150754,
707057500017251670,19605142,1675,150761,
707057500017170995,19605166,1684,150764,
707057500017184138,19605185,1684,150773,
707057500017250802,19605145,1675,150779,
707057500016936080,19125838,1653,150786,
707057500016938909,18182446,1653,150803,
707057500017337992,057985,1607,150900,
707057500017338029,057986,1607,150904,
707057500017033399,058040,1606,150908,
707057500017122949,052541,1617,150953,
707057500017344440,059214,1671,150979,
707057500017400689,19824763,1630,151003,
707057500017383456,13053454,1607,151043,
707057500017257979,19605164,1676,151056,
707057500016930767,048435,1666,151077,
707057500017307537,17726003,1680,151098,
707057500017257733,19605165,1676,151099,
707057500017235984,X064574,1671,151122,
707057500017370104,19605184,1684,151163,
707057500017397422,18294820,1684,151168,
707057500017270947,051198,1679,151180,
707057500016981066,15718418,1655,151185,
707057500017200012,16044568,1684,151200,
707057500016918970,056533,1664,151365,
707057500017352018,061183,1661,151393,
707057500017242357,X064578,1672,151440,
707057500017330801,056300,1606,151654,
707057500017400122,19824762,1630,152091,
707057500017032651,056526,1606,152244,
707057500017122659,039240,1617,152399,
707057500017288546,060494,1684,152404,
707057500017174924,058800,1684,152465,
707057500017284760,044275,1671,152564,
707057500017395664,13913250,1671,152598,
707057500017036123,043544,1606,152914,
707057500017301405,045930,1671,154078,
707057500017306288,048406,1671,154090,
707057500017301382,048401,1671,154143,
707057500017293465,048769,1671,154145,
707057500017025141,042924,1607,154500,
707057500016939517,062012,1653,154885,
707057500017264625,19605137,1679,155067,
707057500017224674,19605155,1692,155070,
707057500017168619,19125835,1636,155072,
,5,--,155079,
707057500017274068,058786,1679,155109,
707057500017179332,19605156,1684,155138,
707057500017314009,11032644,1605,155172,
707057500017399792,19125847,1636,155228,
707057500017296374,061995,1637,155260,
707057500017176195,19605103,1684,155282,
707057500017219427,19605157,1680,155461,
707057500016931146,057997,1615,155481,
707057500016939159,039401,1653,155657,
707057500017224902,19605124,1692,155686,
707057500017364509,064266,1605,155766,
707057500016917522,059233,1664,155956,
707057500017364394,17579060,1607,156424,
707057500017385429,062006,1663,156789,
707057500017312241,057975,1664,157461,
707057500017236134,044161,1671,157482,
707057500017399723,064629,1671,157503,
707057500017305915,039369,1609,157519,
707057500017012707,064247,1607,157539,
707057500017122710,041852,1617,157546,
707057500017270978,061986,1679,157622,
707057500017123120,052510,1617,157728,
707057500017377615,060574,1617,157768,
707057500017030572,039280,1607,157782,
707057500017030565,039844,1607,157800,
707057500017030633,039846,1607,157816,
707057500017289192,057909,1671,157844,
707057500017288003,058802,1671,157859,
707057500017289208,055924,1671,157868,
707057500017397736,055967,1671,157882,
707057500017236103,044165,1671,157890,
707057500017032491,058053,1606,157910,
707057500017358898,061878,1606,157957,
707057500017025387,061988,1607,157987,
707057500017352742,Y061190,1606,158091,
707057500017318465,039430,1630,158124,
707057500017302464,048369,1633,158208,
707057500017176508,19605121,1684,158261,
707057500016906663,061999,1661,158415,
707057500017145443,057956,1630,158425,
707057500016900098,058036,1661,158440,
707057500017114852,061997,1617,158441,
707057500016919052,16594735,1664,158449,
707057500017321304,056321,1661,158460,
707057500017147300,041783,1633,158464,
707057500016900081,061996,1661,158468,
707057500017284241,062016,1607,158470,
707057500017018839,064586,1607,158476,
707057500016918949,16594736,1664,158483,
707057500017321403,057916,1630,158484,
707057500017306967,058014,1606,158498,
707057500017284524,057910,1661,158499,
707057500017145160,039548,1630,158502,
707057500017145665,064256,1630,158506,
707057500017332270,059301,1661,158507,
707057500017301894,060536,1661,158513,
707057500017323506,048486,1606,158516,
707057500017340312,057954,1606,158518,
